student,slot 1,slot 2,slot 3
1,Slot 28,Slot 35,
2,Slot 4,Slot 43,
3,Slot 13,Slot 40,Slot 42
4,Slot 5,Slot 18,Slot 29
5,Slot 16,Slot 30,Slot 37
6,Slot 22,Slot 34,Slot 39
7,Slot 26,Slot 53,Slot 58
8,Slot 31,Slot 44,Slot 53
9,Slot 7,Slot 15,Slot 33
10,Slot 41,Slot 59,
11,Slot 6,Slot 60,
12,Slot 11,Slot 29,Slot 63
13,Slot 54,Slot 56,Slot 63
14,Slot 49,Slot 54,Slot 64
15,Slot 25,Slot 66,
16,Slot 46,Slot 59,Slot 61
17,Slot 22,Slot 45,Slot 67
18,Slot 14,Slot 32,Slot 55
19,Slot 3,Slot 9,
20,Slot 9,Slot 15,Slot 57
21,Slot 11,Slot 40,Slot 50
22,Slot 7,Slot 19,Slot 57
23,Slot 43,Slot 46,Slot 50
24,Slot 23,Slot 24,Slot 67
25,Slot 21,Slot 37,Slot 66
26,Slot 18,Slot 31,Slot 47
27,Slot 14,Slot 28,Slot 38
28,Slot 6,Slot 19,Slot 33
29,Slot 60,Slot 61,
30,Slot 17,Slot 48,
31,Slot 23,Slot 51,Slot 62
32,Slot 2,Slot 3,Slot 44
33,Slot 12,Slot 42,
34,Slot 12,Slot 55,
35,Slot 17,Slot 39,Slot 64
36,Slot 36,Slot 38,Slot 48
37,Slot 1,Slot 16,Slot 58
38,Slot 4,Slot 24,
39,Slot 10,Slot 13,
40,Slot 34,Slot 51,Slot 65
41,Slot 32,Slot 41,Slot 52
42,Slot 21,Slot 52,
43,Slot 25,Slot 26,Slot 47
44,Slot 27,Slot 35,Slot 36
45,Slot 5,Slot 10,Slot 30
46,Slot 8,Slot 20,Slot 62
47,Slot 8,Slot 49,
48,Slot 27,Slot 45,
49,Slot 1,Slot 2,
50,Slot 20,Slot 56,Slot 65
