student,slot 1,slot 2,slot 3
1,Slot 57,Slot 58,Slot 59
2,Slot 5,Slot 10,
3,Slot 11,Slot 32,
4,Slot 22,Slot 25,
5,Slot 14,Slot 15,
6,Slot 2,Slot 19,
7,Slot 15,Slot 17,
8,Slot 16,Slot 17,
9,Slot 16,Slot 18,
10,Slot 4,Slot 9,Slot 53
11,Slot 50,Slot 54,Slot 55
12,Slot 7,Slot 56,Slot 61
13,Slot 8,Slot 37,Slot 52
14,Slot 62,Slot 63,Slot 65
15,Slot 37,Slot 60,Slot 66
16,Slot 49,Slot 64,
17,Slot 33,Slot 67,
18,Slot 6,Slot 33,
19,Slot 26,Slot 46,
20,Slot 48,Slot 51,
21,Slot 45,Slot 47,
22,Slot 45,Slot 46,
23,Slot 41,Slot 44,
24,Slot 43,Slot 44,
25,Slot 40,Slot 42,
26,Slot 42,Slot 43,
27,Slot 39,Slot 40,
28,Slot 26,Slot 41,
29,Slot 4,Slot 24,
30,Slot 14,Slot 23,
31,Slot 30,Slot 31,
32,Slot 1,Slot 21,
33,Slot 11,Slot 21,
34,Slot 22,Slot 36,
35,Slot 35,Slot 39,
36,Slot 3,Slot 30,
37,Slot 1,Slot 25,
38,Slot 28,Slot 29,
39,Slot 12,Slot 13,
40,Slot 18,Slot 20,
41,Slot 10,Slot 24,
42,Slot 3,Slot 13,
43,Slot 19,Slot 38,
44,Slot 12,Slot 34,
45,Slot 31,Slot 34,
46,Slot 27,Slot 28,
47,Slot 2,Slot 20,
48,Slot 23,Slot 27,
49,Slot 32,Slot 38,
50,Slot 29,Slot 35,Slot 36
