student,slot 1,slot 2,slot 3
1,Slot 48,Slot 57,Slot 58
2,Slot 40,Slot 60,
3,Slot 10,Slot 11,
4,Slot 13,Slot 21,
5,Slot 1,Slot 11,
6,Slot 28,Slot 35,
7,Slot 16,Slot 17,
8,Slot 19,Slot 24,
9,Slot 2,Slot 32,
10,Slot 50,Slot 52,Slot 53
11,Slot 54,Slot 55,Slot 56
12,Slot 64,Slot 65,Slot 66
13,Slot 9,Slot 47,Slot 67
14,Slot 8,Slot 49,Slot 51
15,Slot 44,Slot 59,Slot 63
16,Slot 6,Slot 46,Slot 62
17,Slot 46,Slot 47,Slot 61
18,Slot 5,Slot 42,
19,Slot 7,Slot 40,
20,Slot 4,Slot 45,
21,Slot 39,Slot 45,
22,Slot 41,Slot 43,
23,Slot 41,Slot 42,
24,Slot 43,Slot 44,
25,Slot 4,Slot 36,
26,Slot 37,Slot 39,
27,Slot 37,Slot 38,
28,Slot 35,Slot 36,
29,Slot 23,Slot 38,
30,Slot 27,Slot 29,
31,Slot 26,Slot 34,
32,Slot 28,Slot 30,
33,Slot 1,Slot 12,
34,Slot 14,Slot 16,
35,Slot 24,Slot 25,
36,Slot 17,Slot 32,
37,Slot 15,Slot 18,
38,Slot 3,Slot 33,
39,Slot 13,Slot 20,
40,Slot 20,Slot 26,
41,Slot 15,Slot 23,
42,Slot 33,Slot 34,
43,Slot 2,Slot 19,
44,Slot 22,Slot 25,
45,Slot 22,Slot 31,
46,Slot 21,Slot 27,
47,Slot 12,Slot 14,
48,Slot 3,Slot 29,
49,Slot 10,Slot 18,
50,Slot 30,Slot 31,
