student,slot 1,slot 2,slot 3
1,Slot 55,Slot 56,Slot 57
2,Slot 40,Slot 45,
3,Slot 11,Slot 37,
4,Slot 15,Slot 19,
5,Slot 13,Slot 19,
6,Slot 17,Slot 22,
7,Slot 1,Slot 18,
8,Slot 12,Slot 15,
9,Slot 20,Slot 26,
10,Slot 49,Slot 53,Slot 58
11,Slot 59,Slot 61,Slot 62
12,Slot 52,Slot 54,Slot 65
13,Slot 9,Slot 63,Slot 67
14,Slot 6,Slot 8,Slot 50
15,Slot 5,Slot 7,Slot 51
16,Slot 60,Slot 64,Slot 66
17,Slot 44,Slot 66,
18,Slot 42,Slot 48,
19,Slot 42,Slot 47,
20,Slot 45,Slot 46,
21,Slot 39,Slot 41,
22,Slot 39,Slot 44,
23,Slot 37,Slot 43,
24,Slot 38,Slot 43,
25,Slot 38,Slot 41,
26,Slot 4,Slot 34,
27,Slot 4,Slot 40,
28,Slot 35,Slot 36,
29,Slot 31,Slot 36,
30,Slot 16,Slot 18,
31,Slot 28,Slot 30,
32,Slot 1,Slot 21,
33,Slot 2,Slot 14,
34,Slot 23,Slot 25,
35,Slot 27,Slot 32,
36,Slot 11,Slot 22,
37,Slot 14,Slot 35,
38,Slot 23,Slot 24,
39,Slot 12,Slot 13,
40,Slot 26,Slot 27,
41,Slot 17,Slot 31,
42,Slot 20,Slot 21,
43,Slot 10,Slot 16,
44,Slot 24,Slot 25,
45,Slot 2,Slot 10,
46,Slot 3,Slot 30,
47,Slot 28,Slot 29,
48,Slot 32,Slot 33,
49,Slot 33,Slot 34,
50,Slot 3,Slot 29,
