student,slot 1,slot 2,slot 3
1,Slot 50,Slot 53,Slot 65
2,Slot 43,Slot 44,
3,Slot 23,Slot 34,
4,Slot 15,Slot 16,
5,Slot 13,Slot 14,
6,Slot 14,Slot 36,
7,Slot 12,Slot 13,
8,Slot 20,Slot 28,
9,Slot 17,Slot 18,
10,Slot 62,Slot 63,Slot 64
11,Slot 56,Slot 59,Slot 66
12,Slot 48,Slot 57,Slot 60
13,Slot 47,Slot 49,Slot 55
14,Slot 46,Slot 52,
15,Slot 8,Slot 51,Slot 67
16,Slot 7,Slot 9,Slot 54
17,Slot 5,Slot 58,
18,Slot 45,Slot 61,
19,Slot 6,Slot 44,
20,Slot 43,Slot 45,
21,Slot 41,Slot 42,
22,Slot 41,Slot 42,
23,Slot 4,Slot 40,
24,Slot 4,Slot 40,
25,Slot 38,Slot 39,
26,Slot 37,Slot 38,
27,Slot 37,Slot 39,
28,Slot 10,Slot 35,
29,Slot 27,Slot 31,
30,Slot 19,Slot 23,
31,Slot 30,Slot 31,
32,Slot 25,Slot 32,
33,Slot 1,Slot 11,
34,Slot 25,Slot 32,
35,Slot 17,Slot 18,
36,Slot 10,Slot 19,
37,Slot 27,Slot 33,
38,Slot 16,Slot 36,
39,Slot 12,Slot 15,
40,Slot 11,Slot 35,
41,Slot 28,Slot 29,
42,Slot 22,Slot 24,
43,Slot 3,Slot 30,
44,Slot 2,Slot 22,
45,Slot 24,Slot 34,
46,Slot 1,Slot 21,
47,Slot 2,Slot 20,
48,Slot 3,Slot 29,
49,Slot 26,Slot 33,
50,Slot 21,Slot 26,
