student,slot 1,slot 2,slot 3
1,Slot 9,Slot 51,Slot 58
2,Slot 40,Slot 41,
3,Slot 33,Slot 36,
4,Slot 3,Slot 31,
5,Slot 13,Slot 14,
6,Slot 17,Slot 36,
7,Slot 12,Slot 18,
8,Slot 14,Slot 15,
9,Slot 31,Slot 32,
10,Slot 54,Slot 56,Slot 61
11,Slot 49,Slot 60,Slot 67
12,Slot 59,Slot 65,Slot 66
13,Slot 47,Slot 48,Slot 64
14,Slot 52,Slot 57,Slot 62
15,Slot 5,Slot 50,Slot 55
16,Slot 7,Slot 8,Slot 45
17,Slot 6,Slot 45,
18,Slot 42,Slot 63,
19,Slot 44,Slot 53,
20,Slot 44,Slot 46,
21,Slot 4,Slot 39,
22,Slot 41,Slot 43,
23,Slot 37,Slot 43,
24,Slot 38,Slot 42,
25,Slot 35,Slot 40,
26,Slot 34,Slot 35,
27,Slot 4,Slot 38,
28,Slot 15,Slot 39,
29,Slot 11,Slot 13,
30,Slot 26,Slot 30,
31,Slot 16,Slot 22,
32,Slot 1,Slot 10,
33,Slot 25,Slot 29,
34,Slot 10,Slot 11,
35,Slot 21,Slot 23,
36,Slot 25,Slot 32,
37,Slot 18,Slot 19,
38,Slot 19,Slot 23,
39,Slot 2,Slot 22,
40,Slot 1,Slot 16,
41,Slot 37,Slot 46,
42,Slot 2,Slot 20,
43,Slot 12,Slot 24,
44,Slot 24,Slot 27,
45,Slot 33,Slot 34,
46,Slot 26,Slot 30,
47,Slot 20,Slot 21,
48,Slot 3,Slot 17,
49,Slot 27,Slot 28,
50,Slot 28,Slot 29,
