student,slot 1,slot 2,slot 3
1,Slot 5,Slot 8,Slot 9
2,Slot 4,Slot 41,
3,Slot 12,Slot 37,
4,Slot 13,Slot 14,
5,Slot 16,Slot 19,
6,Slot 14,Slot 16,
7,Slot 18,Slot 19,
8,Slot 20,Slot 32,
9,Slot 18,Slot 28,
10,Slot 52,Slot 53,Slot 55
11,Slot 48,Slot 56,
12,Slot 48,Slot 66,
13,Slot 50,Slot 67,
14,Slot 47,Slot 62,
15,Slot 49,Slot 64,
16,Slot 44,Slot 45,Slot 46
17,Slot 42,Slot 43,
18,Slot 51,Slot 58,
19,Slot 7,Slot 54,
20,Slot 57,Slot 60,
21,Slot 6,Slot 61,
22,Slot 37,Slot 59,
23,Slot 41,Slot 63,
24,Slot 36,Slot 40,
25,Slot 38,Slot 65,
26,Slot 4,Slot 39,
27,Slot 33,Slot 39,
28,Slot 36,Slot 38,
29,Slot 1,Slot 23,
30,Slot 1,Slot 10,
31,Slot 22,Slot 35,
32,Slot 20,Slot 21,
33,Slot 2,Slot 35,
34,Slot 21,Slot 26,
35,Slot 12,Slot 17,
36,Slot 3,Slot 25,
37,Slot 26,Slot 32,
38,Slot 33,Slot 34,
39,Slot 10,Slot 11,
40,Slot 3,Slot 29,
41,Slot 17,Slot 23,
42,Slot 30,Slot 34,
43,Slot 25,Slot 27,
44,Slot 24,Slot 31,
45,Slot 2,Slot 29,
46,Slot 22,Slot 28,
47,Slot 13,Slot 15,
48,Slot 11,Slot 15,
49,Slot 24,Slot 31,
50,Slot 27,Slot 30,
