student,slot 1,slot 2,slot 3
1,Slot 59,Slot 60,Slot 61
2,Slot 44,Slot 66,
3,Slot 13,Slot 38,
4,Slot 15,Slot 22,
5,Slot 17,Slot 18,
6,Slot 34,Slot 36,
7,Slot 16,Slot 36,
8,Slot 16,Slot 19,
9,Slot 22,Slot 28,
10,Slot 62,Slot 63,Slot 64
11,Slot 48,Slot 49,
12,Slot 54,Slot 55,Slot 56
13,Slot 4,Slot 53,
14,Slot 39,Slot 58,
15,Slot 52,Slot 57,
16,Slot 37,Slot 67,
17,Slot 5,Slot 46,
18,Slot 35,Slot 45,
19,Slot 47,Slot 65,
20,Slot 8,Slot 9,
21,Slot 30,Slot 43,
22,Slot 6,Slot 27,
23,Slot 7,Slot 42,
24,Slot 3,Slot 41,
25,Slot 50,Slot 51,
26,Slot 32,Slot 40,
27,Slot 20,Slot 23,
28,Slot 40,Slot 41,
29,Slot 4,Slot 38,
30,Slot 1,Slot 14,
31,Slot 24,Slot 33,
32,Slot 23,Slot 26,
33,Slot 1,Slot 2,
34,Slot 10,Slot 11,
35,Slot 27,Slot 31,
36,Slot 24,Slot 25,
37,Slot 14,Slot 17,
38,Slot 3,Slot 32,
39,Slot 11,Slot 12,
40,Slot 18,Slot 19,
41,Slot 12,Slot 13,
42,Slot 10,Slot 20,
43,Slot 28,Slot 29,
44,Slot 2,Slot 21,
45,Slot 34,Slot 35,
46,Slot 31,Slot 39,
47,Slot 15,Slot 21,
48,Slot 26,Slot 33,
49,Slot 30,Slot 37,
50,Slot 25,Slot 29,
