student,slot 1,slot 2,slot 3
1,Slot 8,Slot 9,Slot 61
2,Slot 37,Slot 64,
3,Slot 25,Slot 28,
4,Slot 21,Slot 22,
5,Slot 13,Slot 14,
6,Slot 12,Slot 13,
7,Slot 10,Slot 14,
8,Slot 1,Slot 10,
9,Slot 19,Slot 21,
10,Slot 7,Slot 44,Slot 52
11,Slot 54,Slot 55,Slot 59
12,Slot 46,Slot 48,
13,Slot 57,Slot 60,
14,Slot 50,Slot 58,
15,Slot 65,Slot 66,Slot 67
16,Slot 40,Slot 53,
17,Slot 4,Slot 5,
18,Slot 47,Slot 51,
19,Slot 39,Slot 56,
20,Slot 36,Slot 37,
21,Slot 45,Slot 62,
22,Slot 34,Slot 63,
23,Slot 33,Slot 49,
24,Slot 6,Slot 33,
25,Slot 25,Slot 41,
26,Slot 42,Slot 43,
27,Slot 41,Slot 42,
28,Slot 23,Slot 40,
29,Slot 24,Slot 38,
30,Slot 3,Slot 29,
31,Slot 28,Slot 30,
32,Slot 31,Slot 35,
33,Slot 12,Slot 17,
34,Slot 24,Slot 26,
35,Slot 26,Slot 27,
36,Slot 22,Slot 32,
37,Slot 1,Slot 11,
38,Slot 16,Slot 17,
39,Slot 2,Slot 11,
40,Slot 2,Slot 20,
41,Slot 3,Slot 36,
42,Slot 4,Slot 32,
43,Slot 27,Slot 34,
44,Slot 16,Slot 23,
45,Slot 15,Slot 18,
46,Slot 19,Slot 20,
47,Slot 35,Slot 38,
48,Slot 29,Slot 31,
49,Slot 30,Slot 39,
50,Slot 15,Slot 18,
